data created:, 21-Aug-2024
monthly global mean of baseline data from AGAGE GCMS-Medusa data
CREDIT FOR USE: This is a formal notification for data users. 
For scientific purposes access to these data is unlimited and 
provided without charge. By their use you accept that an offer 
of co-authorship will be made through personal contact with the
data providers or owners whenever substantial use is made of 
their data. In all cases an acknowledgement must be made to the
data providers or owners and the data center when these data are
used within a publication.
CONTACT POINT:  raywang@eas.gatech.edu, rprinn@mit.edu, rfweiss@ucsd.edu
You can use the following format in Fortran to read data in different columns, (F9.3, I4, I6, 70(f13.3,f9.3))
   scale: ---   ---       SIO-07      ---       SIO-07      ---       SIO-14      ---       SIO-05      ---       SIO-07      ---       SIO-05      ---       SIO-14      ---       SIO-14      ---       SIO-14      ---       SIO-14      ---       SIO-14      ---       SIO-05      ---       SIO-05      ---       SIO-05      ---       SIO-05      ---       SIO-05      ---       SIO-14      ---       SIO-05      ---       SIO-05      ---       SIO-14      ---    NOAA2003B      ---       SIO-98      ---       SIO-05      ---       SIO-05      ---       SIO-07      ---       SIO-12      ---       SIO-05      ---       SIO-07      ---       SIO-07      ---   METAS-2017      ---       SIO-05      ---       SIO-05      ---       SIO-05      ---
 2007.708   9  2007        0.000    0.000        2.266    0.332        5.803    0.390       44.585    2.747        7.821    0.426        5.220    1.112        0.444    0.022        0.067    0.003        0.881    0.113        0.428    0.055        0.000    0.000      185.749    6.634       18.911    0.657       18.108    0.722        4.318    0.048        3.178    0.030        0.469    0.005        7.553    0.449      523.340   12.913       17.806    4.747        1.164    0.333        7.135    1.294       12.094    0.052        6.194    0.090        1.473    0.048        0.000    0.000       76.483    0.261        3.868    0.039        0.483    0.007        2.967    0.025       76.954    0.056       16.465    0.018        8.352    0.013
 2007.792  10  2007       21.211    0.258        2.292    0.307        5.845    0.363       44.814    2.521        7.855    0.391        5.224    1.108        0.448    0.023        0.066    0.004        0.907    0.115        0.433    0.057        0.000    0.000      186.014    6.228       18.936    0.654       18.162    0.718        4.302    0.045        3.187    0.029        0.469    0.005        7.570    0.489      527.606    5.950       17.764    5.211        1.262    0.467        6.953    1.450       11.937    0.069        6.213    0.091        1.482    0.044        0.000    0.000       76.532    0.231        3.871    0.030        0.483    0.006        2.968    0.017       76.933    0.038       16.469    0.013        8.361    0.010
 2007.875  11  2007       21.287    0.282        2.340    0.311        5.979    0.370       45.416    2.357        7.969    0.397        5.427    1.178        0.455    0.022        0.065    0.003        0.946    0.131        0.440    0.056        0.000    0.000      187.170    5.811       19.106    0.665       18.292    0.709        4.321    0.048        3.195    0.036        0.468    0.005        7.677    0.441      540.135    3.909       19.916    6.186        1.497    0.660        7.091    1.464       11.727    0.070        6.245    0.092        1.490    0.038        0.000    0.000       76.653    0.227        3.884    0.033        0.487    0.007        2.975    0.020       76.916    0.032       16.484    0.017        8.358    0.012
 2007.958  12  2007       21.356    0.294        2.384    0.334        6.030    0.386       45.637    2.462        8.028    0.413        5.610    1.364        0.457    0.022        0.066    0.002        0.929    0.120        0.443    0.056        0.000    0.000      187.764    6.270       19.162    0.720       18.353    0.741        4.318    0.052        3.196    0.034        0.468    0.005        7.571    0.420      540.381    8.170       21.335    7.290        1.746    0.876        7.226    1.570       11.615    0.108        6.268    0.102        1.499    0.043        0.000    0.000       76.689    0.246        3.887    0.036        0.487    0.006        2.976    0.024       76.863    0.040       16.476    0.018        8.354    0.010
 2008.042   1  2008       21.505    0.281        2.447    0.331        6.163    0.404       46.200    2.428        8.175    0.420        5.826    1.423        0.467    0.023        0.070    0.003        0.952    0.116        0.452    0.056        0.000    0.000      189.298    6.531       19.297    0.715       18.478    0.694        4.321    0.052        3.212    0.028        0.466    0.004        7.554    0.398      545.807   11.794       23.118    8.223        1.976    1.038        7.603    1.619       11.464    0.145        6.307    0.102        1.501    0.040        0.000    0.000       76.792    0.243        3.898    0.036        0.489    0.008        2.982    0.023       76.872    0.040       16.472    0.022        8.361    0.012
 2008.125   2  2008       21.559    0.307        2.515    0.371        6.232    0.427       46.407    2.558        8.254    0.449        5.900    1.580        0.468    0.023        0.067    0.002        0.972    0.133        0.455    0.056        0.000    0.000      189.430    6.640       19.289    0.770       18.497    0.708        4.312    0.060        3.206    0.028        0.467    0.006        7.409    0.451      545.490   19.145       23.524    9.031        2.063    1.152        7.366    1.826       11.314    0.202        6.319    0.104        1.502    0.042        0.000    0.000       76.848    0.275        3.907    0.039        0.493    0.009        2.987    0.013       76.852    0.083       16.455    0.025        8.372    0.011
 2008.208   3  2008       21.642    0.291        2.554    0.372        6.306    0.440       46.656    2.560        8.332    0.445        5.982    1.615        0.473    0.022        0.068    0.002        0.988    0.134        0.462    0.059        0.000    0.000      189.500    6.599       19.275    0.782       18.545    0.710        4.303    0.060        3.195    0.030        0.465    0.007        7.505    0.490      549.202   18.968       23.639    9.037        2.049    1.128        7.183    1.767       11.164    0.223        6.339    0.105        1.504    0.044        0.000    0.000       76.901    0.279        3.908    0.044        0.496    0.009        2.989    0.013       76.723    0.086       16.445    0.016        8.362    0.014
 2008.292   4  2008       21.737    0.298        2.606    0.369        6.392    0.448       47.012    2.547        8.416    0.437        6.043    1.625        0.479    0.025        0.070    0.003        1.002    0.135        0.467    0.060        0.000    0.000      190.202    6.652       19.349    0.803       18.673    0.745        4.304    0.060        3.190    0.031        0.464    0.007        7.641    0.506      557.478   17.936       23.805    9.126        1.952    1.049        7.037    1.750       11.000    0.228        6.368    0.107        1.512    0.047        0.000    0.000       76.966    0.276        3.917    0.049        0.497    0.009        2.992    0.014       76.669    0.075       16.458    0.017        8.364    0.012
 2008.375   5  2008       21.797    0.322        2.621    0.359        6.444    0.429       47.301    2.501        8.486    0.440        5.932    1.494        0.487    0.026        0.072    0.003        1.002    0.122        0.478    0.061        0.000    0.000      190.682    6.523       19.389    0.760       18.761    0.740        4.298    0.061        3.197    0.032        0.463    0.005        7.698    0.555      559.869   12.407       23.934    8.724        1.710    0.837        6.899    1.466       10.818    0.172        6.395    0.110        1.513    0.044        0.000    0.000       77.029    0.279        3.930    0.049        0.498    0.009        3.000    0.015       76.615    0.090       16.451    0.024        8.362    0.014
 2008.458   6  2008       21.857    0.306        2.648    0.351        6.511    0.420       47.549    2.486        8.546    0.440        5.852    1.374        0.493    0.025        0.073    0.003        1.018    0.119        0.483    0.057        0.000    0.000      191.036    6.255       19.417    0.735       18.856    0.738        4.293    0.054        3.202    0.032        0.463    0.005        7.735    0.565      556.071    3.841       22.415    7.096        1.388    0.533        6.721    1.095       10.691    0.137        6.417    0.108        1.518    0.045        0.000    0.000       77.044    0.262        3.932    0.043        0.501    0.008        3.002    0.013       76.563    0.066       16.441    0.017        8.368    0.015
 2008.542   7  2008       21.954    0.360        2.707    0.368        6.607    0.460       48.286    2.873        8.646    0.487        5.819    1.333        0.501    0.028        0.078    0.003        1.044    0.135        0.492    0.058        0.000    0.000      192.102    7.033       19.473    0.746       19.011    0.826        4.287    0.049        3.197    0.033        0.461    0.006        7.454    0.439      541.434   10.908       20.507    5.465        1.245    0.357        6.888    0.907       10.484    0.059        6.436    0.114        1.514    0.052        0.000    0.000       77.120    0.292        3.940    0.043        0.503    0.007        2.993    0.008       76.471    0.027       16.431    0.014        8.366    0.009
 2008.625   8  2008       22.010    0.327        2.734    0.344        6.697    0.416       48.798    2.705        8.737    0.450        5.684    1.137        0.506    0.026        0.079    0.004        1.056    0.113        0.498    0.053        0.000    0.000      193.040    6.450       19.468    0.655       19.093    0.740        4.285    0.045        3.207    0.023        0.461    0.007        7.368    0.413      538.322   10.764       19.440    4.495        1.090    0.235        6.848    1.000       10.295    0.060        6.452    0.112        1.515    0.045        0.000    0.000       77.176    0.279        3.947    0.034        0.504    0.006        2.989    0.007       76.438    0.036       16.446    0.028        8.361    0.015
 2008.708   9  2008       22.076    0.350        2.808    0.372        6.837    0.460       49.436    2.937        8.881    0.502        5.816    1.214        0.515    0.027        0.078    0.005        1.048    0.109        0.509    0.054        0.000    0.000      194.396    6.969       19.607    0.669       19.284    0.820        4.285    0.046        3.213    0.030        0.463    0.008        7.297    0.407      531.162   12.187       19.354    4.650        1.191    0.333        7.095    1.496       10.207    0.065        6.483    0.117        1.520    0.047        0.000    0.000       77.256    0.306        3.963    0.037        0.507    0.007        2.994    0.012       76.349    0.027       16.458    0.027        8.366    0.016
 2008.792  10  2008       22.062    0.295        2.803    0.339        6.850    0.416       49.288    2.611        8.874    0.433        5.573    1.094        0.516    0.023        0.077    0.004        1.051    0.107        0.511    0.049        0.000    0.000      194.104    6.358       19.509    0.619       19.250    0.715        4.276    0.040        3.200    0.025        0.463    0.006        7.334    0.477      536.382    4.188       19.644    5.500        1.171    0.408        6.675    1.374       10.016    0.061        6.489    0.097        1.518    0.044        0.000    0.000       77.259    0.264        3.965    0.028        0.505    0.006        2.989    0.011       76.312    0.062       16.453    0.024        8.378    0.018
 2008.875  11  2008       22.221    0.342        2.966    0.422        7.058    0.483       50.252    2.898        9.086    0.503        6.029    1.413        0.526    0.026        0.078    0.004        1.107    0.131        0.527    0.054        0.000    0.000      196.108    7.143       19.748    0.752       19.519    0.815        4.289    0.052        3.213    0.032        0.463    0.006        7.339    0.464      539.144    5.540       21.531    7.379        1.546    0.732        7.127    1.924        9.900    0.074        6.549    0.122        1.537    0.052        0.000    0.000       77.362    0.307        3.982    0.035        0.507    0.007        3.000    0.011       76.277    0.075       16.456    0.031        8.378    0.016
 2008.958  12  2008       22.316    0.317        3.027    0.408        7.147    0.463       50.681    2.761        9.220    0.498        6.223    1.501        0.536    0.026        0.078    0.003        1.134    0.125        0.532    0.052        0.000    0.000      196.834    6.977       19.764    0.791       19.629    0.782        4.292    0.050        3.209    0.029        0.464    0.007        7.314    0.426      539.636   12.344       22.806    7.967        1.744    0.878        7.208    1.948        9.780    0.114        6.585    0.124        1.548    0.047        0.000    0.000       77.456    0.292        3.992    0.037        0.512    0.006        3.008    0.007       76.295    0.072       16.446    0.029        8.380    0.016
 2009.042   1  2009       22.339    0.281        3.057    0.398        7.235    0.468       50.767    2.594        9.255    0.461        6.183    1.478        0.538    0.024        0.079    0.004        1.138    0.116        0.528    0.047        0.000    0.000      196.543    6.457       19.676    0.738       19.571    0.687        4.284    0.048        3.216    0.029        0.461    0.005        7.209    0.420      539.870   16.582       22.413    7.630        1.702    0.865        7.004    1.810        9.613    0.124        6.596    0.112        1.550    0.044        0.000    0.000       77.441    0.263        3.990    0.031        0.513    0.005        3.005    0.008       76.227    0.096       16.455    0.021        8.374    0.017
 2009.125   2  2009       22.377    0.264        3.056    0.405        7.271    0.462       50.819    2.559        9.329    0.449        6.121    1.521        0.543    0.024        0.081    0.004        1.141    0.117        0.529    0.049        0.000    0.000      196.429    6.204       19.677    0.699       19.594    0.645        4.271    0.051        3.213    0.030        0.461    0.004        7.232    0.397      540.914   19.423       22.399    8.137        1.719    0.914        6.738    1.648        9.467    0.142        6.607    0.111        1.546    0.046        0.000    0.000       77.483    0.232        3.993    0.028        0.512    0.005        3.009    0.010       76.139    0.094       16.428    0.037        8.381    0.009
 2009.208   3  2009       22.465    0.266        3.102    0.418        7.352    0.446       51.182    2.521        9.438    0.434        6.262    1.608        0.550    0.024        0.083    0.004        1.161    0.113        0.534    0.047        0.000    0.000      196.975    6.067       19.737    0.686       19.699    0.632        4.262    0.052        3.217    0.030        0.461    0.004        7.224    0.396      542.464   20.743       22.799    8.449        1.758    0.940        6.726    1.663        9.338    0.172        6.630    0.115        1.548    0.046        0.000    0.000       77.549    0.224        3.992    0.026        0.515    0.007        3.019    0.009       76.063    0.117       16.423    0.030        8.375    0.009
 2009.292   4  2009       22.487    0.261        3.174    0.451        7.432    0.460       51.452    2.530        9.524    0.451        6.222    1.565        0.559    0.028        0.082    0.003        1.166    0.112        0.535    0.046        0.000    0.000      197.392    6.231       19.763    0.723       19.799    0.680        4.260    0.054        3.221    0.035        0.460    0.004        7.291    0.423      547.507   19.341       23.599    9.017        1.676    0.861        6.674    1.603        9.243    0.184        6.654    0.114        1.550    0.047        0.000    0.000       77.586    0.234        3.995    0.027        0.514    0.006        3.020    0.009       76.027    0.138       16.415    0.029        8.376    0.009
 2009.375   5  2009       22.514    0.258        3.231    0.427        7.535    0.447       51.873    2.519        9.611    0.441        6.141    1.491        0.566    0.029        0.081    0.003        1.168    0.109        0.531    0.049        0.000    0.000      197.894    6.102       19.811    0.685       19.879    0.698        4.254    0.051        3.220    0.034        0.459    0.004        7.428    0.369      551.277   12.677       23.145    8.275        1.402    0.608        6.658    1.273        9.108    0.170        6.681    0.109        1.558    0.050        0.000    0.000       77.635    0.221        4.004    0.023        0.511    0.005        3.016    0.012       75.960    0.131       16.419    0.021        8.373    0.010
 2009.458   6  2009       22.549    0.262        3.261    0.439        7.572    0.476       52.218    2.723        9.661    0.462        6.021    1.419        0.569    0.030        0.082    0.003        1.169    0.111        0.533    0.048        0.000    0.000      198.323    6.420       19.803    0.682       19.924    0.728        4.243    0.045        3.213    0.034        0.457    0.004        7.386    0.335      546.216    4.853       21.672    7.203        1.178    0.434        6.483    1.102        8.965    0.118        6.689    0.115        1.557    0.052        0.000    0.000       77.653    0.227        4.007    0.023        0.512    0.006        3.016    0.013       75.843    0.075       16.416    0.020        8.365    0.012
 2009.542   7  2009       22.596    0.265        3.310    0.456        7.675    0.497       52.805    2.923        9.773    0.491        5.923    1.303        0.576    0.032        0.084    0.003        1.183    0.112        0.539    0.049        0.000    0.000      199.376    6.838       19.857    0.690       20.045    0.752        4.241    0.045        3.216    0.032        0.457    0.005        7.270    0.335      536.325    7.126       20.669    6.154        1.058    0.308        6.612    1.153        8.804    0.082        6.710    0.121        1.569    0.058        0.000    0.000       77.706    0.240        4.015    0.025        0.516    0.006        3.016    0.013       75.812    0.080       16.416    0.025        8.369    0.019
 2009.625   8  2009       22.630    0.259        3.381    0.446        7.817    0.501       53.578    2.981        9.904    0.491        5.949    1.233        0.585    0.031        0.087    0.004        1.205    0.113        0.537    0.043        0.000    0.000      200.570    6.792       19.893    0.661       20.144    0.743        4.236    0.036        3.216    0.032        0.454    0.004        7.186    0.286      525.319   13.514       19.013    4.590        1.014    0.251        6.847    1.369        8.646    0.035        6.724    0.116        1.581    0.059        0.000    0.000       77.773    0.212        4.018    0.028        0.522    0.007        3.013    0.020       75.662    0.044       16.411    0.028        8.353    0.016
 2009.708   9  2009       22.650    0.230        3.401    0.434        7.897    0.496       53.979    2.944        9.984    0.485        5.825    1.157        0.590    0.030        0.085    0.002        1.204    0.107        0.545    0.044        0.000    0.000      201.002    6.656       19.932    0.649       20.176    0.700        4.230    0.036        3.217    0.031        0.456    0.004        7.138    0.344      521.675   12.024       18.809    4.622        0.989    0.256        6.768    1.339        8.521    0.050        6.737    0.112        1.576    0.050        0.000    0.000       77.805    0.201        4.022    0.028        0.521    0.005        3.006    0.019       75.674    0.078       16.400    0.025        8.365    0.018
 2009.792  10  2009       22.739    0.197        3.456    0.443        7.972    0.499       54.235    2.908       10.061    0.493        5.870    1.182        0.597    0.031        0.085    0.002        1.222    0.106        0.551    0.044        0.000    0.000      201.554    6.758       20.076    0.624       20.223    0.691        4.228    0.034        3.222    0.028        0.456    0.005        7.034    0.377      529.740    6.602       19.698    5.162        1.152    0.381        0.000    0.000        8.462    0.053        6.756    0.107        1.578    0.053        0.000    0.000       77.810    0.204        4.025    0.025        0.520    0.005        3.000    0.020       75.678    0.071       16.401    0.013        8.367    0.016
 2009.875  11  2009       22.796    0.177        3.513    0.425        8.054    0.482       54.477    2.742       10.122    0.471        5.802    1.220        0.604    0.028        0.086    0.003        1.232    0.108        0.549    0.042        0.000    0.000      202.294    6.266       20.075    0.644       20.276    0.656        4.227    0.031        3.217    0.038        0.457    0.003        7.132    0.411      538.388    3.827       21.069    6.547        1.304    0.596        0.000    0.000        8.319    0.049        6.790    0.097        1.585    0.047        0.000    0.000       77.890    0.183        4.027    0.031        0.525    0.004        3.029    0.010       75.727    0.033       16.408    0.011        8.385    0.010
 2009.958  12  2009       22.840    0.204        3.582    0.484        8.145    0.528       54.813    2.945       10.203    0.512        6.068    1.510        0.610    0.030        0.086    0.004        1.243    0.122        0.551    0.048        0.000    0.000      202.613    6.926       20.128    0.755       20.311    0.693        4.225    0.039        3.223    0.038        0.456    0.004        7.154    0.461      533.714   10.776       22.673    8.555        1.413    0.755        0.000    0.000        8.218    0.071        6.816    0.109        1.594    0.052        0.000    0.000       77.923    0.225        4.033    0.032        0.527    0.004        3.024    0.008       75.673    0.027       16.412    0.012        8.378    0.010
 2010.042   1  2010       22.836    0.246        3.610    0.521        8.205    0.528       54.893    2.846       10.259    0.512        6.023    1.540        0.611    0.032        0.087    0.004        1.246    0.121        0.552    0.049        0.000    0.000      202.420    7.001       20.121    0.785       20.248    0.700        4.213    0.045        3.228    0.031        0.455    0.004        7.113    0.450      536.138   17.677       23.413    9.569        1.459    0.838        0.000    0.000        8.169    0.068        6.845    0.118        1.600    0.056        0.000    0.000       77.971    0.253        4.033    0.033        0.527    0.005        3.035    0.010       75.613    0.031       16.416    0.009        8.377    0.010
 2010.125   2  2010       22.906    0.250        3.697    0.532        8.381    0.497       55.472    2.657       10.398    0.492        5.993    1.579        0.623    0.033        0.087    0.004        1.248    0.118        0.555    0.052        0.000    0.000      202.765    6.722       20.122    0.788       20.253    0.648        4.203    0.052        3.234    0.014        0.452    0.004        7.033    0.444      546.192   15.721       23.426    9.807        1.485    0.862        0.000    0.000        8.003    0.111        6.898    0.109        1.604    0.049        0.000    0.000       78.088    0.226        4.056    0.022        0.529    0.006        3.024    0.021       75.613    0.022       16.439    0.013        8.402    0.016
 2010.208   3  2010       22.942    0.246        3.734    0.509        8.479    0.479       55.669    2.494       10.500    0.462        6.023    1.545        0.627    0.031        0.087    0.003        1.267    0.114        0.558    0.047        0.000    0.000      202.958    6.297       20.117    0.735       20.304    0.580        4.191    0.049        3.225    0.022        0.451    0.004        7.071    0.464      561.058    8.793       23.624    9.519        1.587    0.855        6.604    1.824        7.850    0.157        6.906    0.105        1.606    0.043        0.000    0.000       78.126    0.213        4.061    0.022        0.531    0.006        3.022    0.021       75.470    0.068       16.415    0.013        8.383    0.013
 2010.292   4  2010       23.085    0.275        3.914    0.531        8.674    0.494       56.704    2.496       10.687    0.456        6.348    1.704        0.641    0.031        0.089    0.004        1.310    0.116        0.570    0.047        0.000    0.000      205.091    6.244       20.350    0.752       20.524    0.579        4.196    0.045        3.227    0.032        0.452    0.003        7.277    0.471      574.676    4.611       25.724   10.303        1.707    0.861        6.951    1.783        7.790    0.164        6.949    0.105        1.618    0.043        0.000    0.000       78.232    0.238        4.073    0.033        0.536    0.008        3.038    0.016       75.426    0.067       16.423    0.009        8.384    0.017
 2010.375   5  2010       23.180    0.270        3.979    0.526        8.760    0.499       57.087    2.500       10.747    0.438        6.330    1.624        0.646    0.030        0.090    0.004        1.321    0.111        0.572    0.044        0.000    0.000      205.793    6.157       20.438    0.740       20.613    0.574        4.186    0.041        3.235    0.033        0.451    0.003        7.308    0.479      570.445    3.185       25.608    9.610        1.457    0.632        7.041    1.533        7.685    0.131        6.965    0.104        1.621    0.045        0.000    0.000       78.290    0.237        4.084    0.040        0.539    0.009        3.049    0.011       75.382    0.066       16.424    0.009        8.384    0.017
 2010.458   6  2010       23.263    0.262        4.014    0.527        8.844    0.549       57.416    2.769       10.820    0.483        6.262    1.521        0.653    0.033        0.089    0.003        1.327    0.114        0.579    0.050        0.000    0.000      206.185    6.541       20.498    0.765       20.682    0.633        4.177    0.041        3.243    0.023        0.451    0.003        7.203    0.468      544.682    4.262       24.228    8.302        1.245    0.461        7.127    1.322        7.571    0.094        6.979    0.110        1.626    0.054        0.000    0.000       78.335    0.230        4.091    0.038        0.540    0.010        3.048    0.010       75.310    0.032       16.421    0.014        8.387    0.015
 2010.542   7  2010       23.324    0.261        4.066    0.517        8.969    0.590       58.046    3.038       10.915    0.500        6.259    1.430        0.662    0.034        0.090    0.004        1.342    0.121        0.582    0.051        0.197    0.012      206.996    6.927       20.521    0.751       20.717    0.669        4.165    0.038        3.248    0.018        0.450    0.003        7.066    0.433      532.411    6.363       22.976    6.854        1.136    0.336        7.260    1.324        7.427    0.065        6.993    0.115        1.630    0.057        0.000    0.000       78.347    0.253        4.098    0.039        0.539    0.008        3.047    0.010       75.213    0.029       16.410    0.008        8.384    0.017
 2010.625   8  2010       23.307    0.255        4.211    0.534        9.052    0.568       58.495    2.926       10.993    0.460        6.077    1.207        0.667    0.031        0.092    0.004        1.346    0.110        0.579    0.046        0.195    0.010      207.460    6.503       20.503    0.681       20.728    0.631        4.153    0.035        3.240    0.017        0.448    0.004        6.994    0.389      521.933   10.306       21.130    5.277        1.021    0.247        7.118    1.354        7.262    0.043        6.998    0.106        1.631    0.049        0.000    0.000       78.314    0.260        4.100    0.032        0.539    0.006        3.041    0.010       75.082    0.050       16.390    0.010        8.372    0.019
 2010.708   9  2010       23.340    0.274        4.294    0.570        9.242    0.604       59.242    3.120       11.141    0.496        6.162    1.253        0.675    0.031        0.092    0.005        1.361    0.119        0.588    0.047        0.198    0.010      208.745    6.868       20.624    0.728       20.873    0.673        4.149    0.035        3.242    0.022        0.450    0.005        7.035    0.397      521.111    8.070       21.084    5.264        1.071    0.308        7.158    1.482        7.168    0.041        7.020    0.106        1.644    0.056        0.000    0.000       78.367    0.266        4.107    0.034        0.538    0.007        3.039    0.011       75.083    0.049       16.378    0.011        8.377    0.015
 2010.792  10  2010       23.409    0.275        4.446    0.642        9.371    0.582       59.829    2.913       11.264    0.486        6.266    1.269        0.682    0.032        0.089    0.003        1.375    0.125        0.603    0.050        0.202    0.009      209.991    6.535       20.754    0.757       21.003    0.652        4.149    0.035        3.246    0.025        0.451    0.003        7.174    0.350      524.256    3.923       22.108    6.290        1.225    0.482        7.144    1.670        7.080    0.045        7.068    0.106        1.659    0.061        0.000    0.000       78.473    0.265        4.119    0.038        0.543    0.010        3.045    0.013       75.067    0.049       16.388    0.017        8.384    0.015
 2010.875  11  2010       23.458    0.267        4.543    0.667        9.504    0.570       60.107    2.842       11.370    0.487        6.359    1.393        0.688    0.032        0.089    0.003        1.390    0.126        0.607    0.051        0.200    0.008      210.294    6.443       20.822    0.772       21.062    0.656        4.142    0.037        3.251    0.024        0.451    0.004        7.130    0.356      530.678    6.238       22.736    7.209        1.343    0.628        7.096    1.798        6.978    0.052        7.084    0.103        1.667    0.057        0.000    0.000       78.500    0.260        4.122    0.035        0.543    0.009        3.047    0.015       75.014    0.041       16.382    0.018        8.380    0.019
 2010.958  12  2010       23.600    0.291        4.623    0.721        9.684    0.632       60.665    3.118       11.504    0.532        6.722    1.694        0.694    0.036        0.090    0.005        1.443    0.146        0.621    0.058        0.205    0.010      211.492    7.100       21.005    0.868       21.203    0.678        4.142    0.041        3.252    0.019        0.451    0.003        7.139    0.401      534.339   11.599       25.539    9.317        1.637    0.860        7.480    2.041        6.901    0.071        7.125    0.117        1.689    0.068        0.000    0.000       78.603    0.270        4.130    0.038        0.549    0.009        3.042    0.018       74.966    0.050       16.379    0.018        8.375    0.024
 2011.042   1  2011       23.664    0.294        4.620    0.685        9.781    0.592       60.723    2.861       11.587    0.507        6.646    1.628        0.700    0.032        0.090    0.004        1.448    0.135        0.619    0.054        0.205    0.009      211.394    6.796       21.030    0.847       21.188    0.605        4.136    0.044        3.258    0.017        0.448    0.003        7.086    0.338      533.438   15.656       26.395    9.766        1.632    0.864        7.506    1.911        6.747    0.106        7.145    0.113        1.688    0.057        0.000    0.000       78.666    0.264        4.136    0.033        0.552    0.008        3.045    0.019       74.901    0.069       16.374    0.023        8.382    0.023
 2011.125   2  2011       23.720    0.272        4.671    0.672        9.926    0.604       61.026    2.819       11.672    0.520        6.756    1.690        0.710    0.032        0.091    0.006        1.458    0.135        0.623    0.054        0.203    0.011      211.337    6.537       20.997    0.795       21.186    0.559        4.127    0.043        3.260    0.023        0.445    0.005        7.054    0.340      530.911   17.988       26.153    9.486        1.673    0.890        7.347    1.740        6.625    0.132        7.162    0.107        1.694    0.052        0.000    0.000       78.721    0.258        4.146    0.029        0.553    0.008        3.046    0.017       74.852    0.083       16.366    0.026        8.391    0.023
 2011.208   3  2011       23.828    0.310        4.821    0.704        9.959    0.615       61.045    2.795       11.708    0.507        6.711    1.739        0.711    0.035        0.093    0.006        1.462    0.138        0.622    0.055        0.205    0.012      211.440    6.695       21.028    0.809       21.182    0.585        4.119    0.046        3.252    0.023        0.445    0.004        7.079    0.384      533.194   21.470       26.251   10.151        1.590    0.852        7.091    1.799        6.568    0.113        7.183    0.115        1.691    0.055        0.000    0.000       78.779    0.287        4.144    0.036        0.555    0.009        3.054    0.014       74.799    0.078       16.366    0.022        8.383    0.024
 2011.292   4  2011       23.924    0.322        4.977    0.694       10.074    0.625       61.317    2.775       11.779    0.515        6.664    1.726        0.716    0.033        0.095    0.006        1.470    0.136        0.629    0.055        0.207    0.010      211.576    6.561       21.073    0.821       21.256    0.595        4.112    0.049        3.261    0.031        0.444    0.004        7.224    0.418      542.712   18.080       26.023    9.960        1.482    0.748        6.900    1.688        6.480    0.128        7.210    0.113        1.690    0.059        0.000    0.000       78.862    0.319        4.154    0.036        0.556    0.008        3.062    0.015       74.733    0.092       16.363    0.029        8.389    0.027
 2011.375   5  2011       23.972    0.337        5.090    0.704       10.213    0.650       61.741    2.877       11.869    0.531        6.657    1.667        0.722    0.036        0.096    0.006        1.482    0.133        0.640    0.060        0.211    0.009      212.085    6.468       21.109    0.793       21.373    0.623        4.113    0.048        3.267    0.031        0.444    0.004        7.349    0.504      546.689   13.285       26.262    9.805        1.278    0.576        6.941    1.431        6.398    0.125        7.247    0.113        1.696    0.063        0.000    0.000       78.936    0.331        4.161    0.037        0.554    0.006        3.058    0.020       74.771    0.071       16.369    0.035        8.391    0.029
 2011.458   6  2011       24.028    0.339        5.120    0.645       10.325    0.658       62.158    2.910       11.964    0.530        6.551    1.537        0.728    0.035        0.096    0.007        1.491    0.127        0.644    0.059        0.211    0.007      212.463    6.233       21.221    0.809       21.392    0.635        4.103    0.042        3.274    0.026        0.442    0.004        7.229    0.479      540.891    5.330       24.929    8.464        1.091    0.392        6.814    1.122        6.293    0.079        7.262    0.112        1.697    0.069        0.000    0.000       78.944    0.339        4.168    0.036        0.556    0.006        3.060    0.015       74.694    0.062       16.358    0.037        8.400    0.026
 2011.542   7  2011       24.096    0.339        5.196    0.633       10.476    0.655       62.814    2.909       12.076    0.519        6.521    1.414        0.735    0.035        0.098    0.007        1.517    0.132        0.650    0.057        0.215    0.009      213.489    6.158       21.373    0.799       21.485    0.617        4.097    0.037        3.267    0.023        0.442    0.004        7.106    0.405      530.456    7.304       22.573    5.983        0.916    0.234        6.979    1.028        6.173    0.055        7.292    0.111        1.710    0.072        0.000    0.000       79.008    0.328        4.175    0.032        0.558    0.006        3.069    0.015       74.585    0.039       16.353    0.029        8.393    0.020
 2011.625   8  2011       24.149    0.291        5.286    0.566       10.609    0.614       63.424    2.879       12.178    0.491        6.385    1.244        0.743    0.033        0.097    0.005        1.518    0.125        0.650    0.050        0.219    0.007      214.083    5.713       21.436    0.743       21.544    0.555        4.087    0.031        3.273    0.026        0.442    0.002        7.032    0.365      519.182   12.063       21.183    4.645        0.863    0.183        7.008    1.101        6.075    0.041        7.307    0.098        1.713    0.067        0.000    0.000       79.056    0.292        4.181    0.031        0.558    0.004        3.056    0.018       74.525    0.040       16.350    0.017        8.380    0.023
